,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Temperature Difference,Power,Mean Temperature,Wear strain
1200,1,0.17391304347825098,0.2839506172839492,0.1525029103608848,0.7156593406593406,0.28063241106719367,0,0.7777777777777806,0.7748276667835028,0.2267441860465098,0.24058313632781717
1201,2,0.17391304347825098,0.2839506172839492,0.28521536670547154,0.510989010989011,0.2924901185770751,0,0.7777777777777806,0.6404774101934986,0.2267441860465098,0.18391222646541794
1202,1,0.18478260869564878,0.2962962962963047,0.10884749708963914,0.6538461538461537,0.30039525691699603,0,0.7777777777777806,0.6592273540223067,0.23837209302325846,0.23679456870946233
1203,3,0.18478260869564878,0.2962962962963047,0.14086146682188594,0.6016483516483516,0.31225296442687744,0,0.7777777777777806,0.6307934967240961,0.23837209302325846,0.22794447475298538
1204,2,0.17391304347825098,0.2839506172839492,0.20547147846332947,0.4217032967032967,0.3320158102766798,0,0.7777777777777806,0.46630739572379953,0.2267441860465098,0.17566830332787778
1205,2,0.1630434782608674,0.2839506172839492,0.11816065192083824,0.6964285714285714,0.33992094861660077,0,0.7999999999999947,0.7162130281215455,0.22093023255813904,0.2841122628356671
1206,3,0.17391304347825098,0.2839506172839492,0.08731082654249134,0.6826923076923076,0.34782608695652173,0,0.7777777777777806,0.6689562044451635,0.2267441860465098,0.28538522155543433
1207,1,0.18478260869564878,0.2962962962963047,0.23573923166472643,0.4271978021978022,0.3675889328063241,0,0.7777777777777806,0.49353020212641663,0.23837209302325846,0.19674486270230948
1208,2,0.18478260869564878,0.2962962962963047,0.18684516880093138,0.5535714285714285,0.3794466403162055,0,0.7777777777777806,0.6144914934347112,0.23837209302325846,0.25662847790507365
1209,3,0.18478260869564878,0.2962962962963047,0.7986030267753202,0.13049450549450553,0.38735177865612647,0,0.7777777777777806,0.256311395112657,0.23837209302325846,0.07900830454021944
1210,2,0.18478260869564878,0.2962962962963047,0.21478463329452857,0.4835164835164835,0.40711462450592883,0,0.7777777777777806,0.5502103049421662,0.23837209302325846,0.24349881796690306
1211,3,0.17391304347825098,0.2839506172839492,0.1443538998835856,0.5920329670329669,0.4150197628458498,0,0.7777777777777806,0.6228666181347569,0.2267441860465098,0.29850881978541555
1212,2,0.17391304347825098,0.2716049382716008,0.11117578579743892,0.7239010989010989,0.43478260869565216,0,0.7555555555555535,0.7394004961039662,0.22093023255813904,0.37673516396920653
1213,1,0.1630434782608674,0.2592592592592595,0.22293364377182778,0.48214285714285715,0.4426877470355731,0,0.7555555555555535,0.5546017687184879,0.2093023255813975,0.2640965023943747
1214,1,0.1630434782608674,0.2592592592592595,0.3061699650756694,0.4010989010989011,0.45454545454545453,0,0.7555555555555535,0.504812747714956,0.2093023255813975,0.23004182578650664
1215,2,0.1630434782608674,0.2716049382716008,0.31490104772991856,0.3379120879120879,0.46640316205533594,0,0.7777777777777677,0.42205685423351036,0.21511627906976827,0.20313996484209249
1216,2,0.17391304347825098,0.2839506172839492,0.20139697322467986,0.510989010989011,0.4743083003952569,0,0.7777777777777806,0.5741504668949464,0.2267441860465098,0.298236042916894
1217,2,0.18478260869564878,0.2962962962963047,0.1670547147846333,0.5453296703296703,0.48221343873517786,0,0.7777777777777806,0.5878393863409637,0.23837209302325846,0.3216948536097472
1218,1,0.18478260869564878,0.308641975308646,0.31082654249126895,0.3695054945054945,0.49011857707509876,0,0.7999999999999947,0.46380103714488574,0.24418604651162923,0.23075710735285201
1219,1,0.17391304347825098,0.2962962962963047,0.11001164144353903,0.5219780219780219,0.5019762845849802,0,0.8000000000000076,0.5140315637161064,0.2325581395348877,0.32179184094077706
1220,2,0.18478260869564878,0.308641975308646,0.2380675203725262,0.3516483516483516,0.5138339920948616,0,0.7999999999999947,0.3976583353554962,0.24418604651162923,0.23167848699763594
1221,1,0.18478260869564878,0.3209876543209944,0.13445867287543656,0.5851648351648351,0.5217391304347826,5,0.8222222222222217,0.6060512101521566,0.25,0.3712675031823968
1222,2,0.18478260869564878,0.3209876543209944,0.13445867287543656,0.7582417582417582,0.533596837944664,0,0.8222222222222217,0.8040816234822544,0.25,0.4828150572831424
1223,2,0.18478260869564878,0.3209876543209944,0.18859138533178121,0.6085164835164835,0.541501976284585,0,0.8222222222222217,0.6830237177240331,0.25,0.3994483845547675
1224,2,0.19565217391303946,0.3209876543209944,0.3463329452852154,0.3008241758241758,0.5494071146245059,0,0.7999999999999947,0.3858095841534327,0.2558139534883779,0.2165424016487846
1225,3,0.19565217391303946,0.3209876543209944,0.18859138533178121,0.5178571428571428,0.5573122529644269,0,0.7999999999999947,0.5723979257102286,0.2558139534883779,0.35470085470085466
1226,2,0.19565217391303946,0.3333333333333357,0.18626309662398144,0.5315934065934066,0.5770750988142292,0,0.8222222222222093,0.587249588826876,0.26162790697674154,0.3761289931502697
1227,2,0.19565217391303946,0.3333333333333357,0.14784633294528526,0.5260989010989011,0.5849802371541502,0,0.8222222222222093,0.5493475154358436,0.26162790697674154,0.37769291386312664
1228,1,0.19565217391303946,0.3333333333333357,0.24155995343422587,0.47252747252747257,0.592885375494071,0,0.8222222222222093,0.5561374891027889,0.26162790697674154,0.34733587925077286
1229,2,0.19565217391303946,0.3333333333333357,0.07916181606519213,0.6826923076923076,0.6047430830039525,0,0.8222222222222093,0.6605417599108451,0.26162790697674154,0.4961811238406983
1230,1,0.19565217391303946,0.3333333333333357,0.4144353899883585,0.27060439560439564,0.6126482213438734,0,0.8222222222222093,0.3731250056171192,0.26162790697674154,0.22079772079772078
1231,1,0.20652173913043015,0.3456790123456841,0.2537834691501747,0.5068681318681318,0.6245059288537549,0,0.8222222222222217,0.6101988909559888,0.2732558139534902,0.38980420682548345
1232,2,0.20652173913043015,0.3580246913580325,0.19324796274738076,0.4574175824175824,0.6363636363636364,0,0.8444444444444488,0.5019817196473348,0.27906976744186096,0.3620718918591259
1233,1,0.20652173913043015,0.3456790123456841,0.11408614668218864,0.7115384615384616,0.6442687747035573,0,0.8222222222222217,0.7287830174265507,0.2732558139534902,0.5493604897860217
1234,3,0.20652173913043015,0.3456790123456841,0.7403958090803261,0.1401098901098901,0.6561264822134387,0,0.8222222222222217,0.26055793721408865,0.2732558139534902,0.14087409832090683
1235,3,0.19565217391303946,0.3333333333333357,0.28288707799767177,0.3791208791208791,0.6758893280632411,0,0.8222222222222093,0.4602532646696684,0.26162790697674154,0.3254773595199127
1236,3,0.19565217391303946,0.3333333333333357,0.11117578579743892,0.5879120879120879,0.6956521739130435,0,0.8222222222222093,0.5882539297365796,0.26162790697674154,0.49715705885918654
1237,1,0.19565217391303946,0.3333333333333357,0.19441210710128065,0.46016483516483514,0.7154150197628458,0,0.8222222222222093,0.5061900653383303,0.26162790697674154,0.4092441049887858
1238,1,0.19565217391303946,0.3333333333333357,0.26018626309662407,0.39560439560439564,0.7272727272727272,0,0.8222222222222093,0.4682677703182435,0.26162790697674154,0.363605504031036
1239,3,0.20652173913043015,0.3456790123456841,0.18277066356228178,0.4876373626373626,0.7391304347826086,0,0.8222222222222217,0.5311076060287417,0.2732558139534902,0.44548099654482626
1240,2,0.20652173913043015,0.3580246913580325,0.2724097788125728,0.3777472527472528,0.758893280632411,0,0.8444444444444488,0.4520657517502944,0.27906976744186096,0.3642844153482451
1241,1,0.19565217391303946,0.3456790123456841,0.26367869615832373,0.39285714285714285,0.7667984189723319,0,0.8444444444444363,0.4668230472646876,0.2674418604651194,0.38101472995090013
1242,2,0.19565217391303946,0.3333333333333357,0.17462165308498256,0.5576923076923076,0.7786561264822134,0,0.8222222222222093,0.6090350238615223,0.26162790697674154,0.5302054919076195
1243,1,0.19565217391303946,0.3333333333333357,0.1536670547147847,0.6813186813186812,0.7865612648221343,0,0.8222222222222093,0.7358650812909489,0.26162790697674154,0.6441534824513548
1244,2,0.19565217391303946,0.3333333333333357,0.3247962747380676,0.3379120879120879,0.7984189723320158,0,0.8222222222222093,0.4274807445154448,0.26162790697674154,0.3477480754076498
1245,1,0.19565217391303946,0.3333333333333357,0.2444703143189756,0.4065934065934066,0.8063241106719367,0,0.8222222222222093,0.47265137012771086,0.26162790697674154,0.4130205491907619
1246,3,0.20652173913043015,0.3456790123456841,0.2823050058207218,0.40521978021978017,0.8181818181818181,0,0.8222222222222217,0.495183882013535,0.2732558139534902,0.4178396072013093
1247,2,0.20652173913043015,0.3456790123456841,0.20081490104772992,0.5370879120879121,0.8379446640316205,0,0.8222222222222217,0.6059849281458114,0.2732558139534902,0.5513002364066193
1248,2,0.20652173913043015,0.3580246913580325,0.18684516880093138,0.5,0.8458498023715414,0,0.8444444444444488,0.5492531478335896,0.27906976744186096,0.52147663211493
1249,2,0.21739130434782084,0.3703703703703738,0.17403958090803262,0.4532967032967033,0.8537549407114624,0,0.8444444444444363,0.4832834533149991,0.2906976744186025,0.48183306055646474
1250,2,0.21739130434782084,0.3703703703703738,0.2217694994179279,0.4436813186813187,0.8616600790513833,0,0.8444444444444363,0.5050026063433004,0.2906976744186025,0.4770443110868643
1251,1,0.22826086956521152,0.3827160493827222,0.11117578579743892,0.6167582417582418,0.8695652173913043,0,0.8444444444444488,0.6203153226023889,0.30232558139535115,0.6494514154088622
1252,2,0.2391304347826022,0.3827160493827222,0.2124563445867288,0.5178571428571428,0.8814229249011857,0,0.8222222222222217,0.591512982285853,0.3081395348837219,0.5609807843850397
1253,2,0.2391304347826022,0.3827160493827222,0.08207217694994184,0.7348901098901098,0.0,0,0.8222222222222217,0.7194282671412009,0.3081395348837219,0.0
1254,3,0.2391304347826022,0.3827160493827222,0.1525029103608848,0.6263736263736263,0.007905138339920948,0,0.8222222222222217,0.6704054211940648,0.3081395348837219,0.005988967691095351
1255,3,0.2391304347826022,0.3950617283950635,0.14610011641443543,0.6442307692307693,0.02766798418972332,0,0.8444444444444363,0.6850245355765862,0.3139534883720927,0.021513002364066194
1256,1,0.2391304347826022,0.3950617283950635,0.21362048894062868,0.4656593406593407,0.04743083003952569,0,0.8444444444444363,0.5269161116952916,0.3139534883720927,0.027423167848699765
1257,2,0.2391304347826022,0.3950617283950635,0.17345750873108268,0.5384615384615384,0.05928853754940711,0,0.8444444444444363,0.5849802726774336,0.3139534883720927,0.039098017821422075
1258,2,0.2391304347826022,0.3950617283950635,0.15075669383003498,0.6401098901098901,0.06719367588932806,0,0.8444444444444363,0.6847717652134057,0.3139534883720927,0.051936715766502994
1259,1,0.2391304347826022,0.3950617283950635,0.06519208381839359,0.6140109890109889,0.07509881422924901,0,0.8444444444444363,0.5742178723251279,0.3139534883720927,0.055858640965023944
1260,2,0.25,0.4074074074074119,0.20954598370197908,0.41208791208791207,0.08695652173913043,0,0.8444444444444363,0.4570043229349222,0.32558139534884134,0.04507486209613869
1261,3,0.25,0.4074074074074119,0.4173457508731083,0.29395604395604397,0.09486166007905138,0,0.8444444444444363,0.41044514546091837,0.32558139534884134,0.03666121112929623
1262,3,0.2717391304347814,0.4320987654321016,0.2793946449359721,0.4010989010989011,0.11462450592885375,0,0.8444444444444363,0.48775917387904777,0.3488372093023244,0.0580105473722495
1263,2,0.2717391304347814,0.4320987654321016,0.1350407450523865,0.7293956043956044,0.13438735177865613,0,0.8444444444444363,0.7717157827567922,0.3488372093023244,0.11726980663150875
1264,1,0.2717391304347814,0.44444444444444997,0.6257275902211875,0.16346153846153844,0.14229249011857706,0,0.8666666666666634,0.27241118211149756,0.3546511627907023,0.034260774686306596
1265,2,0.28260869565216495,0.45679012345679126,0.2270081490104774,0.43818681318681324,0.1541501976284585,0,0.8666666666666634,0.5016514330394457,0.36627906976743674,0.08439716312056739
1266,2,0.29347826086956275,0.48148148148148806,0.27066356228172295,0.4258241758241758,0.16205533596837943,0,0.88888888888889,0.5152201461349726,0.38372093023255616,0.08648845244589926
1267,1,0.30434782608695343,0.48148148148148806,0.2217694994179279,0.4793956043956044,0.16996047430830039,0,0.8666666666666634,0.550247377928766,0.38953488372093403,0.10087288597926897
1268,2,0.29347826086956275,0.46913580246913966,0.190919674039581,0.5769230769230769,0.1818181818181818,0,0.8666666666666634,0.6465304178237933,0.3779069767441854,0.12770806813360003
1269,2,0.30434782608695343,0.46913580246913966,0.17403958090803262,0.5219780219780219,0.18972332015810275,0,0.8444444444444363,0.5656865917118283,0.38372093023255616,0.1216221131114748
1270,1,0.29347826086956275,0.45679012345679126,0.06286379511059381,0.8530219780219781,0.1976284584980237,0,0.8444444444444363,0.8214654839260519,0.3720930232558146,0.19973328483966785
1271,3,0.29347826086956275,0.45679012345679126,0.18742724097788133,0.5041208791208791,0.20948616600790512,0,0.8444444444444363,0.5547264687643236,0.3720930232558146,0.13011456628477905
1272,3,0.29347826086956275,0.45679012345679126,0.22933643771827716,0.4711538461538462,0.2292490118577075,0,0.8444444444444363,0.5453705950551377,0.3720930232558146,0.13395162756864884
1273,2,0.30434782608695343,0.45679012345679126,0.13329452852153667,0.6098901098901098,0.24901185770750986,0,0.8222222222222093,0.6332582886210648,0.3779069767441854,0.18406983087834153
1274,3,0.30434782608695343,0.46913580246913966,0.21071012805587896,0.5,0.2569169960474308,0,0.8444444444444363,0.5677694195044354,0.38372093023255616,0.15839243498817968
1275,1,0.30434782608695343,0.45679012345679126,0.11292200232828875,0.6016483516483516,0.27667984189723316,0,0.8222222222222093,0.6051255089109979,0.3779069767441854,0.20197611686973388
1276,1,0.3152173913043441,0.45679012345679126,0.30558789289871946,0.42032967032967034,0.2885375494071146,0,0.7999999999999947,0.5310694096183055,0.38372093023255616,0.15222161605140327
1277,1,0.3152173913043441,0.45679012345679126,0.13969732246798605,0.5865384615384615,0.30039525691699603,0,0.7999999999999947,0.6123244088543773,0.38372093023255616,0.21422076741225676
1278,2,0.3152173913043441,0.45679012345679126,0.13387660069848661,0.6744505494505494,0.31225296442687744,0,0.7999999999999947,0.7076154655019008,0.38372093023255616,0.2533248469418682
1279,1,0.3260869565217348,0.48148148148148806,0.2112922002328289,0.4986263736263737,0.3201581027667984,0,0.8222222222222217,0.5665010739931876,0.4011627906976827,0.19689034369885433
1280,3,0.3260869565217348,0.46913580246913966,0.20547147846332947,0.4574175824175824,0.3320158102766798,0,0.7999999999999947,0.5107343147563967,0.3953488372092977,0.188907074013457
1281,3,0.3260869565217348,0.46913580246913966,0.15075669383003498,0.6936813186813185,0.3517786561264822,0,0.7999999999999947,0.7472936719782145,0.3953488372092977,0.2929441716675759
1282,2,0.3260869565217348,0.45679012345679126,0.22002328288707806,0.4436813186813187,0.37154150197628455,0,0.7777777777777677,0.5037859383285251,0.38953488372093403,0.2056980056980057
1283,2,0.3260869565217348,0.45679012345679126,0.10942956926658909,0.5714285714285714,0.3794466403162055,0,0.7777777777777677,0.568403030548141,0.38953488372093403,0.2641934897254046
1284,2,0.3369565217391255,0.46913580246913966,0.5733410942956928,0.15796703296703296,0.38735177865612647,3,0.7777777777777806,0.24686227722505327,0.4011627906976756,0.09088925259138025
1285,1,0.3478260869565162,0.48148148148148806,0.18859138533178121,0.5206043956043956,0.3952569169960474,0,0.7777777777777806,0.5757502224379196,0.4127906976744171,0.2527732314966357
1286,2,0.3478260869565162,0.48148148148148806,0.24097788125727593,0.5013736263736263,0.40711462450592883,0,0.7777777777777806,0.5930307278887721,0.4127906976744171,0.2516154452324665
1287,2,0.3478260869565162,0.48148148148148806,0.14610011641443543,0.5178571428571428,0.4150197628458498,0,0.7777777777777806,0.5383638005877753,0.4127906976744171,0.2641389343517003
1288,1,0.3478260869565162,0.48148148148148806,0.1589057043073342,0.6098901098901098,0.4229249011857707,0,0.7777777777777806,0.6570838613425364,0.4127906976744171,0.3126265381584531
1289,1,0.35869565217391397,0.49382716049382935,0.27182770663562283,0.39010989010989017,0.43478260869565216,0,0.7777777777777677,0.46824530184151647,0.42441860465115866,0.21470570406740622
1290,2,0.35869565217391397,0.49382716049382935,0.15192083818393487,0.5769230769230769,0.44664031620553357,0,0.7777777777777677,0.6120570339813242,0.42441860465115866,0.31371764563253923
1291,1,0.35869565217391397,0.49382716049382935,0.2951105937136206,0.3379120879120879,0.45454545454545453,0,0.7777777777777677,0.41120907366964154,0.42441860465115866,0.19797538946475116
1292,1,0.36956521739129755,0.49382716049382935,0.4074505238649594,0.27472527472527475,0.46640316205533594,0,0.7555555555555535,0.37625261757753875,0.43023255813953654,0.17023701279020428
1293,3,0.36956521739129755,0.5061728395061778,0.24097788125727593,0.4065934065934066,0.47826086956521735,0,0.7777777777777806,0.47040002875965015,0.4360465116279073,0.24497787476510877
1294,2,0.38043478260869534,0.518518518518519,0.18509895227008155,0.5013736263736263,0.4980237154150197,0,0.7777777777777677,0.5495677065077695,0.44767441860465595,0.30780141843971626
1295,2,0.36956521739129755,0.5061728395061778,0.1362048894062864,0.6936813186813185,0.5059288537549407,0,0.7777777777777806,0.7320431933996602,0.4360465116279073,0.421312965993817
1296,2,0.36956521739129755,0.518518518518519,0.26367869615832373,0.41620879120879123,0.5138339920948616,0,0.7999999999999947,0.49778123792319384,0.441860465116271,0.26871552403467297
1297,2,0.38043478260869534,0.518518518518519,0.15133876600698493,0.5302197802197801,0.5217391304347826,0,0.7777777777777677,0.5569980317614387,0.44767441860465595,0.33926168394253503
1298,1,0.36956521739129755,0.5061728395061778,0.10186263096623982,0.6840659340659341,0.5296442687747035,0,0.7777777777777806,0.6854907564686745,0.4360465116279073,0.4353761289931503
1299,1,0.36956521739129755,0.518518518518519,0.16880093131548313,0.5,0.541501976284585,0,0.7999999999999947,0.5352530399849013,0.441860465116271,0.3338425168212402
1300,2,0.36956521739129755,0.5061728395061778,0.08963911525029111,0.7307692307692307,0.5533596837944663,0,0.7777777777777806,0.7233411523632344,0.4360465116279073,0.48372431351154754
1301,2,0.36956521739129755,0.518518518518519,0.18335273573923172,0.3983516483516483,0.5612648221343873,0,0.7999999999999947,0.42325667089074026,0.441860465116271,0.2823301206279929
1302,2,0.35869565217391397,0.5061728395061778,0.19615832363213048,0.5755494505494505,0.5691699604743082,5,0.7999999999999947,0.6494704180035411,0.43023255813954364,0.39890889252591377
1303,2,0.36956521739129755,0.518518518518519,0.2473806752037253,0.5315934065934066,0.5770750988142292,0,0.7999999999999947,0.6373823775243334,0.441860465116271,0.3761289931502697
1304,2,0.38043478260869534,0.5308641975308674,0.541327124563446,0.2170329670329671,0.5849802371541502,0,0.7999999999999947,0.33875722361526783,0.4534883720930196,0.1758380311571801
1305,2,0.38043478260869534,0.5308641975308674,0.29336437718277075,0.36538461538461536,0.592885375494071,0,0.7999999999999947,0.4478192096488627,0.4534883720930196,0.27641389343517003
1306,2,0.38043478260869534,0.5308641975308674,0.1856810244470315,0.5164835164835164,0.6007905138339921,0,0.7999999999999947,0.5683962900051228,0.4534883720930196,0.38145117294053466
1307,2,0.38043478260869534,0.5308641975308674,0.1484284051222352,0.5260989010989011,0.608695652173913,0,0.7999999999999947,0.5498204768709501,0.4534883720930196,0.39300478874946965
1308,2,0.3913043478260789,0.5432098765432158,0.33876600698486625,0.29120879120879123,0.616600790513834,0,0.8000000000000076,0.36829428312078155,0.46511627906976827,0.23640661938534277
1309,2,0.3913043478260789,0.5555555555555571,0.28288707799767177,0.37500000000000006,0.6245059288537549,0,0.8222222222222217,0.4546788355936622,0.47093023255813193,0.29786021700915316
1310,2,0.3913043478260789,0.5555555555555571,0.19208381839348088,0.6373626373626373,0.6324110671936758,0,0.8222222222222217,0.7216065859598984,0.47093023255813193,0.4868764017700188
1311,2,0.3913043478260789,0.5432098765432158,0.24388824214202565,0.3626373626373626,0.6403162055335968,0,0.8000000000000076,0.4152241904607835,0.46511627906976827,0.29656301145662844
1312,2,0.3913043478260789,0.5432098765432158,0.17753201396973228,0.532967032967033,0.6482213438735177,0,0.8000000000000076,0.581742565181051,0.46511627906976827,0.42349518094198946
1313,2,0.3913043478260789,0.5555555555555571,0.11117578579743892,0.7293956043956044,0.6561264822134387,0,0.8222222222222217,0.745507428078406,0.47093023255813193,0.5725525853185427
1314,1,0.4021739130434767,0.5679012345679055,0.27182770663562283,0.4217032967032967,0.6640316205533596,0,0.8222222222222217,0.5104916552077435,0.4825581395348806,0.35133660665575556
1315,2,0.4021739130434767,0.5679012345679055,0.20488940628637953,0.5659340659340659,0.6758893280632411,0,0.8222222222222217,0.6452182587829276,0.4825581395348806,0.4664484451718494
1316,2,0.4021739130434767,0.5679012345679055,0.19732246798603037,0.4519230769230769,0.683794466403162,0,0.8222222222222217,0.49812725246479195,0.4825581395348806,0.3848639146511487
1317,2,0.4021739130434767,0.5679012345679055,0.15133876600698493,0.5837912087912087,0.691699604743083,0,0.8222222222222217,0.6195637520558656,0.4825581395348806,0.491149906043523
1318,1,0.4021739130434767,0.5679012345679055,0.24097788125727593,0.40521978021978017,0.6996047430830039,0,0.8222222222222217,0.4686227722505325,0.4825581395348806,0.3572831423895253
1319,2,0.4021739130434767,0.5679012345679055,0.44295692665890585,0.28296703296703296,0.7114624505928854,0,0.8222222222222217,0.405564992315781,0.4825581395348806,0.2662302236770322
1320,1,0.4021739130434767,0.5679012345679055,0.2165308498253784,0.4711538461538462,0.7193675889328063,0,0.8222222222222217,0.5359540564587884,0.4825581395348806,0.4203309692671395
1321,2,0.3913043478260789,0.5555555555555571,0.11292200232828875,0.6758241758241758,0.7312252964426877,0,0.8222222222222217,0.687751085227426,0.47093023255813193,0.5943504879675092
1322,3,0.3913043478260789,0.5432098765432158,0.16530849825378346,0.6332417582417582,0.7391304347826086,0,0.8000000000000076,0.6907708484995552,0.46511627906976827,0.565636176274474
1323,2,0.3913043478260789,0.5432098765432158,0.11233993015133881,0.657967032967033,0.758893280632411,0,0.8000000000000076,0.6672789326574815,0.46511627906976827,0.6017094017094018
1324,1,0.38043478260869534,0.5432098765432158,0.04365541327124567,0.971153846153846,0.7667984189723319,4,0.8222222222222217,0.917126147015737,0.4593023255813975,0.8760986846093228
1325,3,0.38043478260869534,0.5432098765432158,0.23224679860302677,0.4532967032967033,0.7786561264822134,0,0.8222222222222217,0.5246254504929584,0.4593023255813975,0.43944959689640534
1326,2,0.3913043478260789,0.5555555555555571,0.14144353899883588,0.5865384615384615,0.7984189723320158,0,0.8222222222222217,0.6138915851060962,0.47093023255813193,0.5693762502273141
1327,2,0.38043478260869534,0.5555555555555571,0.37601862630966243,0.315934065934066,0.8063241106719367,0,0.8444444444444363,0.4229510996072511,0.46511627906976827,0.33140571012911435
1328,1,0.38043478260869534,0.5432098765432158,0.3207217694994179,0.3434065934065934,0.8142292490118577,0,0.8222222222222217,0.43297204022756086,0.4593023255813975,0.3596290234588107
1329,3,0.38043478260869534,0.5555555555555571,0.28812572759022126,0.36538461538461536,0.826086956521739,0,0.8444444444444363,0.4447455220325883,0.46511627906976827,0.38513669151967017
1330,2,0.3913043478260789,0.5555555555555571,0.3073341094295693,0.3626373626373626,0.8458498023715414,0,0.8222222222222217,0.4522050563060027,0.47093023255813193,0.39175607686245983
1331,3,0.3913043478260789,0.5555555555555571,0.35098952270081496,0.315934065934066,0.8537549407114624,0,0.8222222222222217,0.41000476331706626,0.47093023255813193,0.3509001636661211
1332,2,0.4021739130434767,0.5679012345679055,0.4074505238649594,0.2774725274725275,0.8735177865612648,0,0.8222222222222217,0.3804497290301707,0.4825581395348806,0.32151300236406616
1333,1,0.4021739130434767,0.5679012345679055,0.2270081490104774,0.4340659340659341,0.8814229249011857,0,0.8222222222222217,0.4964005500283103,0.4825581395348806,0.47852336788507
1334,2,0.4021739130434767,0.5802469135802468,0.11466821885913858,0.6222527472527473,0.8932806324110671,4,0.8444444444444363,0.6297318611987383,0.48837209302325135,0.6726435109413833
1335,2,0.4021739130434767,0.5802469135802468,0.11816065192083824,0.6868131868131867,0.901185770750988,4,0.8444444444444363,0.7054315295640218,0.48837209302325135,0.7435533733406073
1336,2,0.3913043478260789,0.5679012345679055,0.24155995343422587,0.39560439560439564,0.9090909090909091,0,0.8444444444444488,0.45654821285736114,0.4767441860465169,0.4545068800387949
1337,3,0.36956521739129755,0.5555555555555571,0.2590221187427242,0.44230769230769235,0.0,0,0.8666666666666634,0.5291461080104614,0.4593023255813975,0.0
1338,2,0.35869565217391397,0.5432098765432158,0.3218859138533178,0.32142857142857145,0.01976284584980237,0,0.8666666666666634,0.4026845335993601,0.44767441860465595,0.008243923137540158
1339,1,0.35869565217391397,0.5555555555555571,0.291036088474971,0.38049450549450553,0.02766798418972332,0,0.8888888888888775,0.4670657068133409,0.4534883720930196,0.01336606655755592
1340,2,0.35869565217391397,0.5555555555555571,0.23341094295692666,0.4464285714285714,0.03952569169960474,0,0.8888888888888775,0.5166390304402922,0.4534883720930196,0.022004000727404983
1341,1,0.35869565217391397,0.5555555555555571,0.09313154831199077,0.6414835164835164,0.04743083003952569,0,0.8888888888888775,0.6302093163291902,0.4534883720930196,0.03673395162756865
1342,1,0.35869565217391397,0.5432098765432158,0.24912689173457514,0.4010989010989011,0.05928853754940711,0,0.8666666666666634,0.4684812208471515,0.44767441860465595,0.03000545553737043
1343,2,0.3478260869565162,0.5555555555555571,0.2956926658905705,0.396978021978022,0.07114624505928853,0,0.9111111111111045,0.4924910350777859,0.44767441860465595,0.03567921440261866
1344,2,0.3478260869565162,0.5432098765432158,0.3731082654249128,0.3447802197802198,0.07905138339920947,0,0.88888888888889,0.4641234597859204,0.4418604651162781,0.03503667333454567
1345,2,0.3478260869565162,0.5308641975308674,0.370197904540163,0.30631868131868134,0.08695652173913043,0,0.8666666666666634,0.40575372752028904,0.4360465116279073,0.0348063284233497
1346,2,0.35869565217391397,0.5432098765432158,0.2124563445867288,0.41346153846153844,0.09486166007905138,0,0.8666666666666634,0.4606251179595028,0.44767441860465595,0.04931805782869612
1347,2,0.36956521739129755,0.5555555555555571,0.3195576251455181,0.3228021978021978,0.10276679841897232,0,0.8666666666666634,0.40339116719242907,0.4593023255813975,0.04302600472813239
1348,2,0.36956521739129755,0.5555555555555571,0.1135040745052387,0.5728021978021978,0.11067193675889328,0,0.8666666666666634,0.5735044981890408,0.4593023255813975,0.07722616233254531
1349,2,0.36956521739129755,0.5555555555555571,0.1362048894062864,0.5782967032967032,0.11857707509881422,0,0.8666666666666634,0.5997398150394996,0.4593023255813975,0.08346972176759411
1350,2,0.36956521739129755,0.5555555555555571,0.15599534342258448,0.6002747252747253,0.12648221343873517,0,0.8666666666666634,0.6430837534938482,0.4593023255813975,0.09213796447839001
1351,2,0.36956521739129755,0.5555555555555571,0.20779976717112925,0.548076923076923,0.13438735177865613,0,0.8666666666666634,0.625474084858943,0.4593023255813975,0.09006486027762624
1352,1,0.36956521739129755,0.5555555555555571,0.250291036088475,0.40521978021978017,0.14229249011857706,0,0.8666666666666634,0.47460837445064574,0.4593023255813975,0.07266775777414075
1353,1,0.35869565217391397,0.5432098765432158,0.16065192083818403,0.6085164835164835,0.1541501976284585,0,0.8666666666666634,0.6570861081902093,0.44767441860465595,0.11371158392434988
1354,2,0.35869565217391397,0.5308641975308674,0.09662398137369044,0.6071428571428571,0.1660079051383399,0,0.8444444444444363,0.5961471056108281,0.4418604651162781,0.12220403709765411
1355,1,0.35869565217391397,0.5308641975308674,0.29860302677532014,0.43543956043956045,0.17391304347826086,0,0.8444444444444363,0.5472051461799096,0.4418604651162781,0.09468388191792447
1356,2,0.35869565217391397,0.518518518518519,0.2473806752037253,0.4615384615384615,0.18577075098814227,0,0.8222222222222093,0.5461120547871336,0.4360465116279073,0.10655270655270654
1357,2,0.35869565217391397,0.518518518518519,0.17054714784633296,0.5755494505494505,0.19367588932806323,0,0.8222222222222093,0.6268806115020626,0.4360465116279073,0.13573983148451235
1358,1,0.36956521739129755,0.5432098765432158,0.30558789289871946,0.385989010989011,0.20158102766798416,0,0.8444444444444488,0.48352049574447054,0.4534883720930196,0.09861793053282414
